DATE,TWEET
2020-03-03 15:55:46+00:00,"Hi Clare, I'm sorry to hear about that, can you call us on 03457 404 404 so that we can amend the name on the card and get a new sent out.^Salem"
2020-03-03 16:04:15+00:00,"Hi! This is only for an emergency, when you're stranded overseas, with no access to any cards or money. It sends out a temporary version of the card, until your real one arrives. What happened to yours? Is it lost, or didn't it arrive? Cards take 4-6 working days to arrive ^Chris"
2020-03-03 16:10:38+00:00,"Wow, mine have always taken a week! I want your postman! When did you order it? What usually happens is it is printed the first day, then sent out, and it depends on the post office on how quick it's really delivered after that. If it's been a while, we can re-order? ^Chris"
2020-03-03 16:13:07+00:00,"We agree, Nicola. This service will hopefully help those in need the most."
2020-03-03 16:18:41+00:00,"We appreciate your support, Julie. This service should help out greatly in those cases."
2020-03-03 16:19:06+00:00,"We're committed to supporting the people and communities of the UK. Thanks for the shout out, Lee."
2020-03-03 16:19:26+00:00,Thanks for the support. We believe everyone should have the chance to thrive.
2020-03-03 16:22:00+00:00,"Hello Angie There are no plans to open more HSBC branches, however you can now use Post Offices to carry out your banking requirements. ^Saffron"
2020-03-03 16:23:24+00:00,This service is specifically designed to help the homeless. You can find out more here
2020-03-03 16:27:20+00:00,"It could be because the form didn't send the information when you initiated it online (usually cookies), but if you want me to get our customer care team to chase this up for you, then can you DM me your full name and postcode, and we'll pass this on for investigation ^Chris"
2020-03-03 16:29:50+00:00,"Hi Jack! Would you like to go fully digital and not worry about your key dying out again? If so, give us a ring on 03456 002 290 (Mon-Sun 08-22) and we can fix you up with the HSBC App! Alternatively, agent can order a replacement, or you can pick 1 up from the branch! ^Mill"
2020-03-03 16:32:08+00:00,"Hey Sue, Thanks for reaching out to us, can you provide me with your full name, postcode and the title of your account via DM so that we can help you find this information.^Salem https://twitter.com/messages/compose?recipient_id=2922732233"
2020-03-03 16:39:27+00:00,"Woah, no need for that language! Our staff are probably very busy, and by the sounds of it, it's not a normal problem. You can always call us on 03457 404404 too, but if you give me your full name and postcode, I'll see what's happened.^Chris"
2020-03-03 16:40:43+00:00,"Hello Ben. We shouldn't be keeping anyone on extended holds, I'm sure the agent is fine , but checking details so long is not the standard of our service. Have you managed to raise all your concerns in the meantime, I saw you called again since? ^Mill"
2020-03-03 17:08:30+00:00,"Hi Stevie, Thanks for reaching out to us, you can create this security number in branch with photo ID or you can call us on 03457 404 404 so that we can assist you further.^Salem"
2020-03-03 17:10:37+00:00,"Hi there, I can appreciate the inconvenience caused, but I would kindly ask you to call the online banking team on 03456 002 290 for assistance in having this resolved. ^Laura"
2020-03-03 17:25:28+00:00,"Hi Sharon, thank you for contacting us. Please visit http://grp.hsbc/60161ouBp and select ''Borrowing'' for more details. You can apply for a loan online or by booking an appointment at the local branch. http://grp.hsbc/60171ouBV.^Laura"
2020-03-03 17:35:49+00:00,"Hi there Carl, I have just checked for you and the answer to your question is no at the present time. ^Laura"
2020-03-03 17:38:27+00:00,"Hi Carra, mortgage appointments are dealt directly by the mortgage team. Have you already called them on 03457 662 255 to have this looked into. ^Laura"
2020-03-03 17:54:55+00:00,"Hi Kim, at the present time I am not aware of any chance in the process of depositing funds into your account at the HSBC branch.^Laura"
2020-03-03 17:58:32+00:00,"Hi Tom, If I get you correct, Are you asking that having a replacement card having any affections to pay off your previous balance? if that's your question you will not have any issues to pay off you previous card balance with HSBC. ^Thanoj"
2020-03-03 17:59:14+00:00,"Hi Lee, can you kindly try request this via email? If you are still experiencing difficulties, please call our online banking team on 03456 002 290.^Laura"
2020-03-03 18:01:22+00:00,"Hi Connor, It depends on the branch and the amount of Euros you are looking to convert. if you can DM me the amount and branch you wish to visit we can e-mail the branch and let you know once we heard form the branch. ^Thanoj"
2020-03-03 18:05:47+00:00,"Hi Laura, Thanks for getting in touch, Is it a brand-new card or replacement card? Can you DM me your answer along with your full name and post code? ^Thanoj"
2020-03-03 18:21:25+00:00,"Hi David, Once the request is put through the statement will be uploaded to your online banking within 48 working hours and you'll be able to download it on your mobile banking app or using the main HSBC website.^Salem"
2020-03-03 18:23:31+00:00,"I'm sorry to hear that this has happened, Paul. Kindly come into DM with your full name and postcode so that I can have a look into this for you. Thank you ^Tijianne"
2020-03-03 18:24:40+00:00,"You can put the request through at branch, but it would lie in branches discretion (take photo ID with you).^Salem"
2020-03-03 18:27:04+00:00,"Hey Nahin, I'm afraid that we're having a delay with application, which is affecting our response time. Kindly come into DM with your full name and postcode so that I can have a look at your application for you. Thank you ^Tijianne"
2020-03-03 18:45:02+00:00,"Hi Laura, The card is out of its delivery timescale, you can get the card stopped and replaced by contacting our live/mobile chat tam if your registered for online banking or you can call us on 03456 007 010 so that we can help you with the card.^Salem"
2020-03-03 18:49:24+00:00,"Hi There, If you can DM more information about the bad service you had along with your full name and post code we can have look for you. ^Thanoj"
2020-03-03 19:06:17+00:00,"Glad to hear you got everything sorted out! Sounds like you had a nightmare, so I hope it's onwards and upwards from now on.. ^Chris"
2020-03-03 19:12:26+00:00,"Hey Jyoti, I'm sorry to hear about your card, can you provide us with your full name and postcode via DM so that we can help you with this.^Salem https://twitter.com/messages/compose?recipient_id=2922732233"
2020-03-03 19:24:47+00:00,"Hey Shailesh, Thanks for reaching out to us and sorry for the confusion caused, that is a genuine number that belongs to our collections team.^Salem"
2020-03-03 19:33:29+00:00,"Hi Andrew, Glad to hear that its sorted now, We are aware that finger print on android devises had some issues recently. Will be sorted soon ^Thanoj"
2020-03-03 19:44:57+00:00,"Hey James, have you tried calling our customer service to check the credit card details for you? ^Tijianne"
2020-03-03 19:55:40+00:00,"Hi there! If it allows you to register your HSBC accounts you can go ahead with it, but please have a look at there website for further information. ^Tijianne"
2020-03-03 20:12:00+00:00,Hi there and congratulations! The account name can only be changed at the Branch and there is no alternative option to help you with this. I hope you will be able to visit the UK soon to have this looked into. ^Laura
2020-03-03 20:24:58+00:00,"I appreciate the inconvenience Carra, I will be passing the feedback.Good luck with the appointment. ^Laura"
2020-03-03 20:27:46+00:00,"Hi Lance, thank you for contacting us. I will not be able to provide the exact date. Watch this space for any new updates in the future. ^Laura"
2020-03-03 20:35:39+00:00,"Hey Deborah, thanks for reaching out to us. Actually, the messages are genuine, you can call us on 03457 404 404 to have the block removed from your card. Thank you for reaching out to us, and letting us know. ^Tijianne"
2020-03-03 20:54:27+00:00,Hey Sophie! The contactless option normally stops working because you will need to attempt a chip and pin purchase. If you come into DM with your full name and postcode I'll have a look into it for you ^Tijianne
2020-03-03 20:54:59+00:00,"Hey Sophie, please send a DM using the box below ^Tijianne https://twitter.com/messages/compose?recipient_id=2922732233"
2020-03-03 21:01:46+00:00,"Thank you for bringing, this to our attention, Jacob. Please contact our LiveChat agents so that they can book you an appointment at the branch to have this updated. Thank you ^Tijianne"
2020-03-03 21:03:09+00:00,"Unfortunately, we do not have any timescale/indication on when this can be launched. We will look into letting our customers know once this has been carried out. ^Tijianne"
2020-03-03 21:49:58+00:00,"Hi there, any interest rate quoted will be for indicative purposes only. Rates are changing every 40 seconds.^Laura"
2020-03-04 06:03:16+00:00,"Good morning, let's have a look into what's happened. Can you click on the link below to start DM and provide me with your full name and postcode. Thanks. ^Ank."
2020-03-04 06:07:15+00:00,"Good morning, my condolences to you and your family, not an easy time and things should have been a lot easier. Come join me in DM provide me your mum's name and postcode and a little into what your mother had been trying to do. Thanks. ^Ank."
